time,open,high,low,close,volume,tick_volume,spread
2022-11-07T14:00:00+00:00,32609.43,32652.43,32567.93,32590.43,1951,315,0
2022-11-07T15:00:00+00:00,32593.43,32626.43,32501.43,32542.43,2892,315,0
2022-11-07T16:00:00+00:00,32543.43,32613.58,32445.58,32478.58,4068,0,0
2022-11-07T17:00:00+00:00,32484.58,32676.58,32477.58,32644.58,4634,285,0
2022-11-07T18:00:00+00:00,32646.58,32686.58,32558.58,32576.58,3964,285,0
2022-11-07T19:00:00+00:00,32575.58,32694.58,32548.58,32660.58,3209,285,0
2022-11-07T20:00:00+00:00,32659.58,32745.58,32656.58,32743.58,2769,285,0
2022-11-07T21:00:00+00:00,32745.58,32881.58,32745.58,32837.58,2662,285,0
2022-11-07T22:00:00+00:00,32837.58,32920.58,32818.58,32866.58,3191,285,0
2022-11-07T23:00:00+00:00,32859.43,32861.43,32819.43,32829.03,1070,315,0
2022-11-08T01:00:00+00:00,32841.03,32870.43,32815.43,32869.43,923,315,0
2022-11-08T02:00:00+00:00,32866.43,32957.43,32861.43,32941.43,1243,315,0
2022-11-08T03:00:00+00:00,32941.43,32941.43,32893.43,32911.43,1525,315,0
2022-11-08T04:00:00+00:00,32909.43,32911.43,32862.43,32862.43,1086,315,0
2022-11-08T05:00:00+00:00,32863.43,32901.43,32862.43,32886.43,796,315,0
2022-11-08T06:00:00+00:00,32886.43,32899.43,32848.43,32867.43,697,315,0
2022-11-08T07:00:00+00:00,32868.43,32870.43,32831.43,32849.43,1034,315,0
2022-11-08T08:00:00+00:00,32850.43,32884.43,32847.43,32873.43,988,315,0
2022-11-08T09:00:00+00:00,32873.43,32879.43,32825.43,32843.43,1516,315,0
2022-11-08T10:00:00+00:00,32844.43,32844.43,32785.93,32831.93,2469,315,0
2022-11-08T11:00:00+00:00,32830.43,32924.43,32798.43,32924.43,2060,315,0
2022-11-08T12:00:00+00:00,32921.93,32943.43,32878.43,32882.43,1682,315,0
2022-11-08T13:00:00+00:00,32882.43,32985.43,32880.93,32975.43,1750,315,0
2022-11-08T14:00:00+00:00,32975.43,32982.43,32886.43,32943.43,2112,315,0
2022-11-08T15:00:00+00:00,32943.43,32978.43,32913.43,32956.43,2030,315,0
2022-11-08T16:00:00+00:00,32956.43,33074.58,32900.58,33047.58,3319,285,0
2022-11-08T17:00:00+00:00,33034.03,33273.58,33012.58,33240.58,3728,285,0
2022-11-08T18:00:00+00:00,33243.58,33379.58,33187.58,33378.58,2998,285,0
2022-11-08T19:00:00+00:00,33379.58,33385.58,33323.58,33346.58,2749,285,0
2022-11-08T20:00:00+00:00,33346.58,33383.58,33055.58,33071.58,3659,285,0
2022-11-08T21:00:00+00:00,33068.58,33140.58,32856.93,33096.58,4427,285,0
2022-11-08T22:00:00+00:00,33096.58,33347.58,33090.58,33199.58,4193,285,0
2022-11-08T23:00:00+00:00,33193.43,33195.43,33101.43,33160.03,1465,315,0
2022-11-09T01:00:00+00:00,33138.53,33219.93,33119.93,33209.93,1265,315,0
2022-11-09T02:00:00+00:00,33206.93,33206.93,33121.93,33139.93,1577,315,0
2022-11-09T03:00:00+00:00,33138.93,33232.93,33123.93,33175.93,2000,315,0
2022-11-09T04:00:00+00:00,33175.93,33203.93,33144.93,33176.93,1773,315,0
2022-11-09T05:00:00+00:00,33177.93,33197.93,33102.93,33122.93,1677,315,0
2022-11-09T06:00:00+00:00,33123.93,33180.93,33086.93,33168.93,1474,315,0
2022-11-09T07:00:00+00:00,33168.93,33171.93,33098.93,33126.93,1411,315,0
2022-11-09T08:00:00+00:00,33128.93,33129.93,33079.93,33092.93,1416,315,0
2022-11-09T09:00:00+00:00,33091.93,33155.93,33087.93,33135.93,1765,315,0
2022-11-09T10:00:00+00:00,33135.93,33217.43,33128.93,33167.93,2835,315,0
2022-11-09T11:00:00+00:00,33166.93,33168.93,33010.93,33032.93,2449,315,0
2022-11-09T12:00:00+00:00,33032.93,33089.43,32983.43,33077.93,2428,315,0
2022-11-09T13:00:00+00:00,33077.93,33124.93,33068.93,33095.93,2127,315,0
2022-11-09T14:00:00+00:00,33096.93,33115.93,33032.93,33102.93,2156,315,0
2022-11-09T15:00:00+00:00,33102.93,33119.93,32967.93,32992.93,2928,315,0
2022-11-09T16:00:00+00:00,32991.93,33023.43,32866.43,32896.08,3944,285,0
2022-11-09T17:00:00+00:00,32895.08,33086.08,32829.08,32873.08,4845,285,0
2022-11-09T18:00:00+00:00,32873.08,33005.08,32872.08,32914.08,4103,285,0
2022-11-09T19:00:00+00:00,32914.08,32929.08,32806.08,32864.08,3451,285,0
2022-11-09T20:00:00+00:00,32863.08,32871.08,32634.08,32684.08,3676,285,0
2022-11-09T21:00:00+00:00,32683.08,32737.08,32578.08,32603.08,3613,285,0
2022-11-09T22:00:00+00:00,32603.08,32710.08,32492.08,32533.08,4031,285,0
2022-11-09T23:00:00+00:00,32531.93,32562.93,32514.93,32543.53,1554,315,0
2022-11-10T01:00:00+00:00,32551.53,32571.93,32525.93,32549.93,1085,315,0
2022-11-10T02:00:00+00:00,32543.93,32588.93,32537.93,32574.93,1339,315,0
2022-11-10T03:00:00+00:00,32574.93,32608.93,32570.93,32581.93,1678,315,0
2022-11-10T04:00:00+00:00,32580.93,32589.93,32540.93,32566.93,1672,315,0
2022-11-10T05:00:00+00:00,32567.93,32590.93,32553.93,32575.93,1242,315,0
2022-11-10T06:00:00+00:00,32575.93,32597.93,32566.93,32590.93,795,315,0
2022-11-10T07:00:00+00:00,32590.93,32613.93,32580.93,32586.93,1213,315,0
2022-11-10T08:00:00+00:00,32588.93,32600.93,32563.93,32587.93,1173,315,0
2022-11-10T09:00:00+00:00,32587.93,32609.93,32529.93,32557.93,1838,315,0
2022-11-10T10:00:00+00:00,32555.93,32638.43,32541.93,32588.93,2416,315,0
2022-11-10T11:00:00+00:00,32585.93,32624.43,32570.93,32612.93,2056,315,0
2022-11-10T12:00:00+00:00,32612.93,32619.93,32541.93,32617.43,2029,315,0
2022-11-10T13:00:00+00:00,32615.43,32635.93,32548.93,32588.93,2306,315,0
2022-11-10T14:00:00+00:00,32589.93,32612.93,32552.93,32596.93,1974,315,0
2022-11-10T15:00:00+00:00,32595.93,33445.93,32585.93,33324.93,3894,315,0
2022-11-10T16:00:00+00:00,33322.93,33456.93,33182.08,33421.08,4902,285,0
2022-11-10T17:00:00+00:00,33429.08,33481.08,33282.08,33459.08,4963,285,0
2022-11-10T18:00:00+00:00,33455.08,33551.08,33379.08,33535.08,3928,285,0
2022-11-10T19:00:00+00:00,33535.08,33535.08,33301.08,33320.08,3648,285,0
2022-11-10T20:00:00+00:00,33318.08,33543.08,33317.08,33523.08,3601,285,0
2022-11-10T21:00:00+00:00,33523.08,33619.08,33505.08,33612.08,3135,285,0
2022-11-10T22:00:00+00:00,33610.08,33746.08,33598.08,33719.08,3595,285,0
2022-11-10T23:00:00+00:00,33719.93,33802.93,33702.93,33795.53,1703,315,0
2022-11-11T01:00:00+00:00,33788.53,33821.93,33747.93,33798.93,1316,315,0
2022-11-11T02:00:00+00:00,33799.93,33813.93,33741.93,33781.93,1528,315,0
2022-11-11T03:00:00+00:00,33781.93,33809.93,33721.93,33727.93,2202,315,0
2022-11-11T04:00:00+00:00,33727.93,33794.93,33727.93,33763.93,1706,315,0
2022-11-11T05:00:00+00:00,33763.93,33768.93,33724.93,33752.93,1246,315,0
2022-11-11T06:00:00+00:00,33752.93,33803.93,33738.93,33803.93,1008,315,0
2022-11-11T07:00:00+00:00,33802.93,33907.93,33773.93,33901.93,1863,315,0
